Date and Time,NMI1,NMI2,NMI3,NMI4,NMI5,NMI6
13/05/2020 6:00,4.257142857,40.15714286,75.14285714,56.22857143,0.121428571,56.72857143
13/05/2020 6:30,14.23333333,115.4666667,122.5666667,194.2666667,3.526666667,125.0333333
13/05/2020 7:00,24.36633333,245.3666667,182.5333333,278.4663333,9.78,230.1666667
13/05/2020 7:30,32.7792,266.12,189.42,264.3192,9.604,237.94
13/05/2020 8:00,30.32857143,294.5142857,181.1571429,242.9428571,9.731428571,238.7
13/05/2020 8:30,29.66666667,291.3333333,186.8,205.1333333,9.713333333,236.1
13/05/2020 9:00,28.56666667,294.9333333,183.0333333,232.7666667,9.64,234.3333333
13/05/2020 9:30,22.62,291.3,175.24,218.46,9.808,224.34
13/05/2020 10:00,15.61428571,288.1,160.4571429,123.5857143,9.574285714,207.7285714
13/05/2020 10:30,26.99966667,305.4666667,182.9666667,232.3,9.626666667,235
13/05/2020 11:00,30.03266667,300.4,176.2666667,247.5333333,9.51,238.0333333
13/05/2020 11:30,24.56,293.62,179.6,260.34,9.616,242.42
13/05/2020 12:00,12.31428571,255.0142857,188.4285714,247.8428571,9.582857143,226.6142857
13/05/2020 12:30,13,216,152.5333333,196.9333333,9.53,192.5666667
13/05/2020 13:00,12.53333333,279.2666667,137.4666667,128.8666667,9.613333333,204.6
13/05/2020 13:30,14.24,300.68,174.88,224.72,9.484,241.98
13/05/2020 14:00,25.42857143,301.1428571,189.3714286,259.4571429,9.66,241.8142857
13/05/2020 14:30,29.93333333,325.0333333,184.9333333,271.2666667,9.523333333,239.8333333
13/05/2020 15:00,22.26666667,311.2666667,144.3666667,265.0333333,9.646666667,210.0333333
13/05/2020 15:30,11.2,282.6,78,271.36,9.606,149.14
13/05/2020 16:00,11.14285714,267.1142857,74.22857143,198.6285714,9.544285714,112.5285714
13/05/2020 16:30,11.4,256.7666667,71.3,57.16666667,9.633333333,104.3666667
13/05/2020 17:00,12,253.5,69.96666667,47.53333333,9.536666667,104
13/05/2020 17:30,11.64,249.02,68.44,51.18,9.676,98.4
13/05/2020 18:00,11.88571429,234.5285714,64.31428571,63.78571429,9.394285714,71.05714286
13/05/2020 18:30,11.93333333,243.6333333,62.86666667,66.1,6.163333333,58.2
13/05/2020 19:00,11.83333333,243.9666667,63.03333333,61.46666667,0.03,53.46666667
13/05/2020 19:30,12.46,243.3,62.2,49.58,0.032,53.9
13/05/2020 20:00,12.81428571,199.9857143,61.31428571,14.72857143,0.037142857,53.21428571
13/05/2020 20:30,12.13333333,128.6,60.36666667,9.166666667,0.03,51.76666667
13/05/2020 21:00,12.23333333,223.8666667,61,7.9,0.033333333,50.16666667
13/05/2020 21:30,12.22,238.46,61.24,7.82,0.038,49.96
13/05/2020 22:00,11.78571429,250.7857143,61.25714286,7.614285714,0.032857143,50.51428571
13/05/2020 22:30,11.53333333,246.8,60.6,7.633333333,0.043333333,51.16666667
13/05/2020 23:00,11.26666667,230.7666667,59.16666667,7.2,0.043333333,51.03333333
13/05/2020 23:30,10.16,156.36,57.08,7.44,0.03,51.24
14-May-20,8.371428571,13.2,55.77142857,7.514285714,0.032857143,50.91428571
14/05/2020 0:30,8.333333333,6.766666667,56.4,7.266666667,0.036666667,50.76666667
14/05/2020 1:00,7.366666667,6.966666667,56.16666667,7.2,0.03,52.1
14/05/2020 1:30,4.66,7.06,56.76,7.16,0.032,54.56
14/05/2020 2:00,2.071428571,6.928571429,56.02857143,7.142857143,0.037142857,55.08571429
14/05/2020 2:30,1.933333333,6.866666667,55.66666667,7.366666667,0.033333333,55.43333333
14/05/2020 3:00,1.733333333,6.6,55.9,7.033333333,0.036666667,54.73333333
14/05/2020 3:30,1.6,6.62,56.04,6.96,0.03,54.94
14/05/2020 4:00,1.6,6.842857143,55.91428571,7.228571429,0.032857143,55.44285714
14/05/2020 4:30,1.6,7,56.03333333,7.266666667,0.036666667,55
14/05/2020 5:00,1.6,6.666666667,55.63333333,7.233333333,0.03,54.4
14/05/2020 5:30,1.58,16.56,58.06,10.1,0.032,55.32
14/05/2020 6:00,4.042857143,61.54285714,76.12857143,55.07142857,0.128571429,70.88571429
14/05/2020 6:30,15.5,135.5333333,121.8666667,176.7663333,3.48,148.533
14/05/2020 7:00,29.4,245.1,180.5333333,265.166,9.636666667,251.1326667
14/05/2020 7:30,34.66,225.18,192.9,288.3,9.466,263.7998
14/05/2020 8:00,23.12857143,232.0428571,191.9285714,269.3571429,9.61,260.285
14/05/2020 8:30,19.8,273.6333333,193.2,259.6,9.55,258.3666667
14/05/2020 9:00,28.03333333,284.0333333,196.0666667,232.3666667,9.523333333,251.3666667
14/05/2020 9:30,25.84,302.34,192.3,187.84,9.65,233.2
14/05/2020 10:00,21.82857143,288.1571429,165.2714286,142.6571429,9.504285714,202.4285714
14/05/2020 10:30,34.06666667,308.5,154.9333333,271.7333333,9.646666667,211.4666667
14/05/2020 11:00,33.7,307.3333333,129.8333333,271.1,9.52,207.7666667
14/05/2020 11:30,34.24,302.8,119.06,247.3998,9.644,203.24
14/05/2020 12:00,33.68571429,286.8285714,118.2142857,254.6564286,9.608571429,184.2571429
14/05/2020 12:30,26.7,252.2333333,107.7333333,212.4333333,9.566666667,159.7
14/05/2020 13:00,18.86666667,244.9,101.8333333,137.3,9.636666667,186.7666667
14/05/2020 13:30,28.48,265.62,111.24,259.2,9.494,198.16
14/05/2020 14:00,31.22857143,271.5285714,118.2857143,253.6,9.67,195.3714286
14/05/2020 14:30,27.96666667,282.3666667,112.2,228.9,9.54,199.2666667
14/05/2020 15:00,15.1,287,95.93333333,258.3333333,9.67,174.6666667
14/05/2020 15:30,10.72,279.12,72.02,254.62,9.616,135.72
14/05/2020 16:00,10.88571429,259.5428571,69.41428571,206.1285714,9.554285714,111.7714286
14/05/2020 16:30,11.16666667,243.2,68.33333333,55.3,7.166666667,133.3333333
14/05/2020 17:00,11.46666667,223.7,67.66666667,47.56666667,4.586666667,134.4
14/05/2020 17:30,11.9,215.18,66.92,46.14,9.652,113.52
14/05/2020 18:00,12.38571429,209.9571429,63.14285714,49.18571429,9.357142857,62.14285714
14/05/2020 18:30,12.5,222.1333333,62.76666667,54.06666667,6.213333333,57.53333333
14/05/2020 19:00,12.1,227.1333333,62.56666667,51.36666667,0.036666667,54.86666667
14/05/2020 19:30,11.66,223.5,60.94,33.5,0.03,53.74
14/05/2020 20:00,11.58571429,161.2714286,60.64285714,9.957142857,0.032857143,53.98571429
14/05/2020 20:30,11.83333333,105.6333333,61,8.966666667,0.036666667,50.7
14/05/2020 21:00,12.03333333,204.3,60.23333333,8.6,0.03,49.8
14/05/2020 21:30,12.22,220.96,60.44,8.42,0.032,50.36
14/05/2020 22:00,11.9,213.7142857,59.31428571,8.471428571,0.037142857,51.8
14/05/2020 22:30,11.7,200.3333333,59.6,8.366666667,0.033333333,50.53333333
14/05/2020 23:00,10.53333333,159.8666667,60.13333333,8.233333333,0.036666667,48.03333333
14/05/2020 23:30,8.92,80.74,58.7,8.12,0.03,48.02
15-May-20,8.6,12.01428571,56.55714286,8.142857143,0.032857143,47.9
15/05/2020 0:30,8.366666667,8.333333333,56.3,8.033333333,0.036666667,48.2
15/05/2020 1:00,5.933333333,7.433333333,56.36666667,8.233333333,0.03,48.26666667
15/05/2020 1:30,2,7.56,56.06,8.48,0.032,49.56
15/05/2020 2:00,2,7.714285714,55.9,8.4,0.037142857,51.05714286
15/05/2020 2:30,1.966666667,7.366666667,55.9,8.266666667,0.033333333,50.93333333
15/05/2020 3:00,1.8,7.233333333,56.06666667,8,0.036666667,50.4
15/05/2020 3:30,1.6,7.5,56.42,7.94,0.03,50.52
15/05/2020 4:00,1.571428571,7.528571429,56.41428571,7.785714286,0.032857143,51.05714286
15/05/2020 4:30,1.533333333,7.633333333,56.3,8,0.036666667,50.76666667
15/05/2020 5:00,1.566666667,7.566666667,56.33333333,8.066666667,0.03,50.06666667
15/05/2020 5:30,1.52,7.56,56.62,8.12,0.032,50.46
15/05/2020 6:00,1.742857143,9.457142857,59.44285714,8.8,0.131428571,51.44285714
15/05/2020 6:30,5.066666667,18.23333333,61.43333333,26.56666667,3.46,53.56666667
15/05/2020 7:00,11.5,34.86666667,64.83333333,60.26666667,9.56,53.5
15/05/2020 7:30,12.64,42.22,60.32,65.12,9.398,52.06
15/05/2020 8:00,13.17142857,45.64285714,28.28571429,57.8,9.547142857,51.41428571
15/05/2020 8:30,13.03333333,47.76666667,28.73333333,53.26666667,9.486666667,51.23333333
15/05/2020 9:00,12.4,39.83333333,57.63333333,50.73333333,9.466666667,49.6
15/05/2020 9:30,10.54,23.48,64.88,49.8,9.582,50.28
15/05/2020 10:00,7.442857143,17.82857143,66.6,49.48571429,8.421428571,50.91428571
15/05/2020 10:30,9.3,23.2,67.5,48.4,5.94,49.9
15/05/2020 11:00,10.96666667,35.43333333,66.7,48.13333333,6.416666667,46.43333333
15/05/2020 11:30,10.24,39.4,63.46,46.46,8.338,46.82
15/05/2020 12:00,10.02857143,42.25714286,62.98571429,29.52857143,9.635714286,47.18571429
15/05/2020 12:30,10.06666667,41.93333333,62.53333333,10.5,9.576666667,44.4
15/05/2020 13:00,6.933333333,41.4,62.8,10.06666667,9.593333333,39.03333333
15/05/2020 13:30,0.84,41.96,61.8,9.62,9.666,38.64
15/05/2020 14:00,0.971428571,40.71428571,60.88571429,11.3,9.535714286,40.31428571
15/05/2020 14:30,0.9,40.23333333,60.03333333,14.23333333,9.65,40.7
15/05/2020 15:00,0.933333333,35.56666667,59.06666667,11.8,9.543333333,39.86666667
15/05/2020 15:30,1.02,21.16,59.32,10.9,9.7,39.78
15/05/2020 16:00,1.071428571,4.771428571,58.6,12.84285714,9.554285714,40.07142857
15/05/2020 16:30,1.033333333,5.1,57.66666667,28.9,9.573333333,41
15/05/2020 17:00,1.133333333,4.8,57.76666667,45.96666667,9.64,41.16666667
15/05/2020 17:30,1.24,4.6,57.7,47.32,9.496,41.5
15/05/2020 18:00,1.771428571,4.885714286,57.78571429,45.48571429,9.54,41.5
15/05/2020 18:30,2.433333333,5.633333333,58.5,31.16666667,6.07,41
15/05/2020 19:00,1.966666667,5.566666667,59.7,11.8,0.033333333,39.9
15/05/2020 19:30,2.06,5.32,59.58,11.12,0.038,39.9
15/05/2020 20:00,1.871428571,5.485714286,57.44285714,10.54285714,0.03,40.81428571
15/05/2020 20:30,1.833333333,5.7,57.43333333,9.633333333,0.033333333,39.9
15/05/2020 21:00,1.866666667,5.566666667,57.6,9.133333333,0.036666667,37.8
15/05/2020 21:30,1.82,5.32,57.34,9.16,0.03,38.52
15/05/2020 22:00,1.928571429,5.428571429,57.1,9.085714286,0.032857143,39.14285714
15/05/2020 22:30,1.933333333,5.633333333,57.26666667,9.233333333,0.036666667,39.33333333
15/05/2020 23:00,1.866666667,5.966666667,57.5,9.233333333,0.033333333,39.06666667
15/05/2020 23:30,1.98,5.92,57.4,9.36,0.038,38.94
16-May-20,1.9,5.2,57.62857143,8.857142857,0.03,38.18571429
16/05/2020 0:30,1.966666667,5.2,57.2,8.933333333,0.033333333,38.4
16/05/2020 1:00,2.1,5.3,57.3,8.766666667,0.036666667,37.56666667
16/05/2020 1:30,2.16,5.48,57.42,8.74,0.03,37.84
16/05/2020 2:00,2.314285714,5.314285714,57.5,9.042857143,0.032857143,37.85714286
16/05/2020 2:30,2,5.233333333,58.36666667,9.2,0.036666667,38.1
16/05/2020 3:00,1.866666667,5.466666667,57.76666667,8.766666667,0.03,37.6
16/05/2020 3:30,1.98,5.36,57.26,8.68,0.032,38.08
16/05/2020 4:00,1.814285714,5.285714286,57.7,8.657142857,0.037142857,37.85714286
16/05/2020 4:30,1.566666667,5.4,57.2,8.866666667,0.03,38.53333333
16/05/2020 5:00,1.533333333,5.3,57.2,8.933333333,0.033333333,38.9
16/05/2020 5:30,1.62,5.44,57.26,8.82,0.038,38.96
16/05/2020 6:00,1.671428571,5.228571429,57.44285714,9.1,0.124285714,37.48571429
16/05/2020 6:30,1.6,5.4,58.16666667,9.466666667,3.46,38.9
16/05/2020 7:00,1.6,5.666666667,49.86666667,9.2,9.553333333,38.6
16/05/2020 7:30,1.6,5.84,25.76,9.26,9.388,38.6
16/05/2020 8:00,1.6,6.342857143,9.6,9.3,9.585714286,36.25714286
16/05/2020 8:30,1.7,8.9,9.4,8.066666667,9.546666667,36.03333333
16/05/2020 9:00,1.7,12.63333333,9.266666667,6.366666667,9.52,35.9
16/05/2020 9:30,1.28,13.18,9.78,6,9.626,36.86
16/05/2020 10:00,1.171428571,12.61428571,9.528571429,6.514285714,9.495714286,35.9
16/05/2020 10:30,1.1,12.33333333,8.833333333,6.933333333,9.626666667,35.46666667
16/05/2020 11:00,1,11.83333333,8.233333333,6.9,9.52,34.53333333
16/05/2020 11:30,0.8,11.18,7.98,6.34,9.64,34.58
16/05/2020 12:00,0.828571429,11.04285714,7.642857143,6.585714286,9.594285714,35.35714286
16/05/2020 12:30,0.833333333,9.633333333,7.866666667,6.833333333,9.57,34.36666667
16/05/2020 13:00,0.766666667,9.2,7.6,6.933333333,9.65,32.86666667
16/05/2020 13:30,0.88,9.28,7.52,7,9.51,34.34
16/05/2020 14:00,0.828571429,8.857142857,7.285714286,6.771428571,9.672857143,34.5
16/05/2020 14:30,0.9,9.033333333,7.333333333,6.266666667,9.55,34.86666667
16/05/2020 15:00,1.1,9,7,6.466666667,9.673333333,33.7
16/05/2020 15:30,1.38,8.88,7.02,6.58,9.61,34.02
16/05/2020 16:00,0.928571429,9.257142857,7.185714286,6.528571429,9.561428571,34.44285714
16/05/2020 16:30,1,9.3,7.6,6.9,9.64,33.86666667
16/05/2020 17:00,1.033333333,9.2,7.733333333,7.233333333,9.54,33.1
16/05/2020 17:30,1.12,9.28,7.36,7.48,9.682,33.4
16/05/2020 18:00,1.514285714,8.914285714,8.285714286,14.05714286,9.375714286,34.14285714
16/05/2020 18:30,2.133333333,9.266666667,9.4,22.76666667,6.14,34.9
16/05/2020 19:00,1.8,9.433333333,9.8,22.73333333,0.036666667,32.33333333
16/05/2020 19:30,1.8,9.62,9.02,22.5,0.03,27.32
16/05/2020 20:00,1.8,10.07142857,9.157142857,22.92857143,0.032857143,25.51428571
16/05/2020 20:30,1.833333333,10.4,9.433333333,22.8,0.036666667,23.3
16/05/2020 21:00,1.866666667,10.73333333,9.466666667,22.43333333,0.03,22.23333333
16/05/2020 21:30,1.78,9.86,8.96,22.46,0.032,22.24
16/05/2020 22:00,1.728571429,10.12857143,8.828571429,22.24285714,0.037142857,22.88571429
16/05/2020 22:30,1.833333333,10.06666667,8.933333333,22.2,0.03,23.16666667
16/05/2020 23:00,1.9,9.933333333,9.466666667,20.7,0.033333333,22.2
16/05/2020 23:30,1.9,10.08,10.12,15.58,0.038,19.48
17-May-20,1.9,9.6,9.314285714,8.785714286,0.03,17.2
17/05/2020 0:30,1.933333333,9.633333333,9.833333333,9,0.033333333,16.76666667
17/05/2020 1:00,2.133333333,9.633333333,9.266666667,8.866666667,0.036666667,16.86666667
17/05/2020 1:30,2.44,9.58,9.14,8.6,0.03,15.66
17/05/2020 2:00,2.4,9.957142857,8.957142857,8.571428571,0.032857143,11.1
17/05/2020 2:30,1.866666667,9.966666667,9.2,8.533333333,0.036666667,11.06666667
17/05/2020 3:00,1.7,9.666666667,9.466666667,8.666666667,0.03,11
17/05/2020 3:30,1.52,9.58,9.56,8.74,0.032,11.04
17/05/2020 4:00,1.571428571,9.614285714,9.342857143,8.785714286,0.037142857,11.14285714
17/05/2020 4:30,1.5,10.03333333,9.166666667,9.233333333,0.033333333,11.16666667
17/05/2020 5:00,1.533333333,10.2,9,8.733333333,0.036666667,11.33333333
17/05/2020 5:30,1.58,10.02,8.84,8.86,0.03,11.04
17/05/2020 6:00,1.528571429,10.07142857,9,8.957142857,0.13,11.2
17/05/2020 6:30,1.6,10.33333333,9.466666667,8.533333333,3.466666667,11.16666667
17/05/2020 7:00,1.566666667,10.56666667,10.56666667,8.633333333,9.55,11.33333333
17/05/2020 7:30,1.54,9.64,10.44,8.9,9.414,11.58
17/05/2020 8:00,1.614285714,9.542857143,8.771428571,7.642857143,9.581428571,9.785714286
17/05/2020 8:30,1.433333333,9.866666667,8.9,6.533333333,9.503333333,7.5
17/05/2020 9:00,1.6,9.566666667,8.233333333,6.6,9.486666667,7.766666667
17/05/2020 9:30,1.7,9.12,8.06,6.54,9.622,8.14
17/05/2020 10:00,1.242857143,9.142857143,7.871428571,6.242857143,9.472857143,7.5
17/05/2020 10:30,1.066666667,9.1,7.566666667,6.1,9.59,7.466666667
17/05/2020 11:00,0.966666667,9.3,7.3,6.3,9.483333333,7.466666667
17/05/2020 11:30,1.02,9.26,7.58,6.62,9.626,7.68
17/05/2020 12:00,1.3,9.071428571,7.271428571,6.242857143,9.57,7.914285714
17/05/2020 12:30,0.833333333,8.933333333,7.533333333,6.066666667,9.553333333,7.666666667
17/05/2020 13:00,0.866666667,8.9,7.166666667,6.1,9.626666667,7.6
17/05/2020 13:30,0.8,9.24,7.16,6.3,9.498,7.62
17/05/2020 14:00,0.828571429,9.542857143,7.485714286,6.214285714,9.655714286,7.642857143
17/05/2020 14:30,0.866666667,8.9,7.7,6,9.536666667,7.566666667
17/05/2020 15:00,0.833333333,8.966666667,7.833333333,6.166666667,9.656666667,7.5
17/05/2020 15:30,0.92,9.04,7.96,6.48,9.6,7.12
17/05/2020 16:00,1,8.885714286,7.428571429,6.542857143,9.551428571,7.171428571
17/05/2020 16:30,1,9,7.666666667,6.666666667,9.63,7.133333333
17/05/2020 17:00,1.033333333,8.766666667,7.9,6.5,9.526666667,7.2
17/05/2020 17:30,1.14,8.8,7.68,7.14,9.666,7.4
17/05/2020 18:00,1.585714286,9.6,8.285714286,7.9,9.375714286,8.285714286
17/05/2020 18:30,2.133333333,10.63333333,9.9,9.366666667,6.136666667,8.8
17/05/2020 19:00,1.8,10.4,9.666666667,9.433333333,0.033333333,9.166666667
17/05/2020 19:30,1.82,9.78,9.64,9.66,0.038,8.28
17/05/2020 20:00,1.871428571,9.642857143,9.628571429,9.442857143,0.03,6.542857143
17/05/2020 20:30,1.833333333,9.7,9.133333333,9.3,0.033333333,6.366666667
17/05/2020 21:00,1.866666667,9.9,9.166666667,9.2,0.036666667,6.333333333
17/05/2020 21:30,1.82,9.58,9.4,9,0.032,6.4
17/05/2020 22:00,1.9,9.957142857,9.314285714,9.057142857,0.037142857,6.4
17/05/2020 22:30,2.066666667,10.2,9.866666667,9.166666667,0.03,6.4
17/05/2020 23:00,2.233333333,10.3,9.566666667,9.166666667,0.033333333,6.4
17/05/2020 23:30,1.9,10.06,9.7,9.14,0.038,6.38
18-May-20,1.9,9.871428571,8.985714286,8.528571429,0.03,6.414285714
18/05/2020 0:30,1.933333333,9.766666667,9.066666667,8.6,0.033333333,6.6
18/05/2020 1:00,1.966666667,9.8,8.766666667,8.566666667,0.036666667,6.366666667
18/05/2020 1:30,2.02,9.92,8.72,8.46,0.03,6.3
18/05/2020 2:00,2.357142857,9.571428571,8.828571429,8.5,0.032857143,6.357142857
18/05/2020 2:30,1.9,9.7,9.333333333,8.933333333,0.036666667,6.666666667
18/05/2020 3:00,1.666666667,10.03333333,9.833333333,8.833333333,0.03,6.966666667
18/05/2020 3:30,1.6,9.84,9.04,9.02,0.032,6.86
18/05/2020 4:00,1.571428571,9.8,8.857142857,9.214285714,0.037142857,6.585714286
18/05/2020 4:30,1.5,10.36666667,9.1,8.466666667,0.03,6.266666667
18/05/2020 5:00,1.566666667,10.3,9.1,8.433333333,0.033333333,6.2
18/05/2020 5:30,1.7,17.22,17.1,11.38,0.038,7.12
18/05/2020 6:00,4.585714286,56.01428571,64.78571429,49.04285714,0.132857143,22.57142857
18/05/2020 6:30,16.86666667,136.3666667,125.6666667,147.5,3.506666667,99.03333333
18/05/2020 7:00,29.96666667,250.6,185.6333333,229.6,9.63,200.4333333
18/05/2020 7:30,36.04,254.98,203.42,262.14,9.454,214.22
18/05/2020 8:00,36.62857143,266.1285714,203.1571429,255.6714286,9.615714286,211.5857143
18/05/2020 8:30,36.16666667,273.9,196.5,242.1333333,9.54,213.6
18/05/2020 9:00,34.13333333,274.3,196.1666667,268.6,9.636666667,213.6333333
18/05/2020 9:30,29.8,263.52,191.84,243.84,9.912,206.7
18/05/2020 10:00,24.34285714,252.4857143,169.1714286,142.5142857,9.651428571,185.3285714
18/05/2020 10:30,34.76666667,277.9666667,177.3666667,267.3333333,9.683333333,208.0666667
18/05/2020 11:00,34.6,294.4,175,267.9,9.556666667,205.4
18/05/2020 11:30,33.8,298.12,185.26,260.2,9.69,204.66
18/05/2020 12:00,32.88571429,258.5714286,183.7857143,260,9.641428571,183.6142857
18/05/2020 12:30,26.4,239.6666667,159.1666667,192.4,9.61,156.9333333
18/05/2020 13:00,13.66666667,245.7666667,133.5,123.4666667,9.69,171.8666667
18/05/2020 13:30,13.16,261.6,164.7,212.58,9.552,209.52
18/05/2020 14:00,13.4,261.2857143,169.7857143,258.7857143,9.731428571,217.6
18/05/2020 14:30,12.2,256.5333333,169.3333333,269.5333333,9.613333333,211.8333333
18/05/2020 15:00,11.33333333,249.9666667,136.2,273.9666667,9.71,169.1666667
18/05/2020 15:30,10.66,241.6,73.36,269.6598,9.692,104.7
18/05/2020 16:00,11.78571429,244.1714286,67.05714286,182.2421429,9.768571429,71.38571429
18/05/2020 16:30,12.03333333,241.6666667,62.83333333,50,9.823333333,45.7
18/05/2020 17:00,12.16666667,239.9666667,61.46666667,43.5,9.706666667,36.7
18/05/2020 17:30,12.48,226.94,62.2,48.9,9.872,36.4
18/05/2020 18:00,13.14285714,205.2142857,62.6,58.41428571,9.545714286,36.14285714
18/05/2020 18:30,13.13333333,243.4,63.73333333,60.16666667,6.286666667,34.5
18/05/2020 19:00,13.4,237.2333333,62.63333333,54.8,0.036666667,34.4
18/05/2020 19:30,13.46,230.14,59.64,44.46,0.03,34.08
18/05/2020 20:00,13.84285714,191.5,59.08571429,12.01428571,0.03,33.8
18/05/2020 20:30,14.23333333,137.2666667,60.46666667,8.066666667,0.033333333,33.66633333
18/05/2020 21:00,14.06666667,242.4333333,59.96666667,7.566666667,0.036666667,32.33266667
18/05/2020 21:30,13.6,250.3,58.54,7.44,0.032,32.18
18/05/2020 22:00,13.6,252.9857143,59.52857143,7.171428571,0.037142857,32.01428571
18/05/2020 22:30,13.6,248.5,59.76666667,7.133333333,0.03,31.36666667
18/05/2020 23:00,12.96666667,222.1333333,59.5,7.133333333,0.033333333,29.96666667
18/05/2020 23:30,11.12,156.48,58.14,7.14,0.038,28.82
19-May-20,8.828571429,19.2,57.27142857,7.642857143,0.03,28.72857143
19/05/2020 0:30,8.933333333,13.16666667,56.6,7.4,0.033333333,30.03333333
19/05/2020 1:00,8,13.03333333,40.46666667,7.166666667,0.036666667,30.6
19/05/2020 1:30,5.28,12.92,8.2,7.06,0.03,29.6598
19/05/2020 2:00,2.285714286,13,6.4,7.214285714,0.032857143,32.78471429
19/05/2020 2:30,1.9,12.86666667,5.933333333,7.6,0.036666667,31.93266667
19/05/2020 3:00,1.6,12.56666667,6.133333333,6.766666667,0.03,31.86666667
19/05/2020 3:30,1.42,12.62,6.38,6.7,0.032,31.84
19/05/2020 4:00,1.5,13.07142857,6.5,6.7,0.037142857,31.22857143
19/05/2020 4:30,1.5,12.9,6.666666667,6.7,0.03,31.23333333
19/05/2020 5:00,1.5,12.66666667,6.3,6.666666667,0.033333333,31.03333333
19/05/2020 5:30,1.6,18.66,14.84,8.72,0.038,32.28
19/05/2020 6:00,4.628571429,53.07142857,61.42857143,49.4,0.138571429,48.17142857
19/05/2020 6:30,12.63333333,102.6333333,126.2,170.9,3.59,120.1
19/05/2020 7:00,16.03333333,191.4666667,190.6,256.0333333,9.823333333,219.4666667
19/05/2020 7:30,16.98,273.1,208.28,256.94,9.474,231.12
19/05/2020 8:00,16.41428571,274.0142857,206.9428571,244.5285714,9.327142857,223.2571429
19/05/2020 8:30,16.23333333,270.2666667,201.6,271.2666667,9.84,234.3
19/05/2020 9:00,16.13333333,261.8,192.1666667,270.4333333,9.68,232.3333333
19/05/2020 9:30,15.86,245.76,187.9,220,9.724,222.5
19/05/2020 10:00,15.61428571,238.5428571,169.3857143,131.7714286,9.788571429,202.4142857
19/05/2020 10:30,14.23333333,263.5,184.6666667,244.0333333,9.64,212.7666667
19/05/2020 11:00,13.8,285.6333333,186.2,266.5666667,9.776666667,213.3333333
19/05/2020 11:30,13.78,287.26,189.14,257.62,9.614,223.62
19/05/2020 12:00,14.32857143,277.3857143,179.4142857,230.2428571,9.895714286,206.3285714
19/05/2020 12:30,13.56666667,254.2333333,157.4663333,176.833,9.793333333,166.8333333
19/05/2020 13:00,13.53333333,261.1,138.6993333,117.766,9.983333333,181.1
19/05/2020 13:30,14.72,279.06,169.92,212.94,10.126,218.4
19/05/2020 14:00,14.37142857,282.8428571,178.5142857,248.0714286,9.838571429,221.5142857
19/05/2020 14:30,14.36666667,280.8666667,168.8,221.3666667,10.03666667,224.2666667
19/05/2020 15:00,14.23333333,267.7,147.0333333,107.0333333,9.913333333,201.2666667
19/05/2020 15:30,13.76,256.52,72.92,120.76,10.122,133.72
19/05/2020 16:00,14.02857143,254.2857143,61.48571429,199.5714286,9.941428571,45.68571429
19/05/2020 16:30,14,242.9,58.76666667,58.13333333,9.996666667,41.93333333
19/05/2020 17:00,13.83333333,229.2666667,58.7,58.73333333,10.06666667,40.96666667
19/05/2020 17:30,13.88,228.38,58.32,59.5,9.794,41.2
19/05/2020 18:00,13.74285714,217.3,58.85714286,60.55714286,9.955714286,41.2
19/05/2020 18:30,13.63333333,233.2666667,59.86666667,58.1,6.29,37.83333333
19/05/2020 19:00,13.7,239.4333333,58.86666667,52.7,0.033333333,37
19/05/2020 19:30,13.78,234.14,57.02,49.66,0.038,36.8
19/05/2020 20:00,13.87142857,180.7285714,55.55714286,13.35714286,0.03,36.82857143
19/05/2020 20:30,13.3,128.0666667,55.8,8.533333333,0.033333333,36.56666667
19/05/2020 21:00,15.26666667,217.1666667,55.8,7.533333333,0.036666667,35.93333333
19/05/2020 21:30,18.42,224.1,55.38,7.42,0.03,35.98
19/05/2020 22:00,14.67142857,228.1285714,55.47142857,7.442857143,0.032857143,35.75714286
19/05/2020 22:30,13.26666667,210.1333333,55.9,7.333333333,0.036666667,34.46666667
19/05/2020 23:00,12.96666667,177.1,56.1,7.6,0.033333333,32.63333333
19/05/2020 23:30,9.76,123.84,55.82,7.96,0.038,32.56
20-May-20,1.914285714,12.08571429,53.12857143,7.771428571,0.03,31.82857143
20/05/2020 0:30,1.666666667,7.266666667,53,7.633333333,0.033333333,32.26666667
20/05/2020 1:00,1.666666667,7.1,52.8,7.333333333,0.036666667,34.13333333
20/05/2020 1:30,1.78,6.88,53.12,7.1,0.03,34.4
20/05/2020 2:00,1.7,6.742857143,40.28571429,7.5,0.032857143,34.37142857
20/05/2020 2:30,1.7,6.7,8.066666667,7.433333333,0.036666667,34.33333333
20/05/2020 3:00,1.733333333,7.133333333,6.166666667,7.233333333,0.03,34.56666667
20/05/2020 3:30,1.7,7.5,6.18,7.2,0.032,35.26
20/05/2020 4:00,1.3,7.014285714,6.471428571,7.485714286,0.037142857,36.18571429
20/05/2020 4:30,1.3,6.633333333,6.233333333,7.2,0.03,35
20/05/2020 5:00,1.3,6.5,6.2,7.466666667,0.033333333,35.33333333
20/05/2020 5:30,1.32,7.06,15.02,11.14,0.038,36.86
20/05/2020 6:00,3.942857143,18.5,59.95714286,53.5,0.135714286,51.32857143
20/05/2020 6:30,11.2,118.6666667,120.3666667,158.2,3.63,120.2
20/05/2020 7:00,12.76666667,282.9666667,181.2,225.4666667,9.98,217.9666667
